Age,Attrition,DistanceFromHome,Education,EmployeeID,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,avg_hours_per_day,std_hours_per_day,days_absent,days_over_8h,avg_arrival_hour,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
22,1,16,2,2552,0,2,35790,1.0,19,3,1.0,3,1,0,0,4.0,2.0,3.0,3,3,10.50865587695133,0.3017950999617843,19,242,10.024449035812669,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
36,0,11,3,2553,1,1,131910,1.0,14,1,10.0,2,10,1,7,2.0,3.0,3.0,2,3,9.496987922705312,0.309387887819252,31,230,9.987898550724637,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
31,0,2,4,2554,0,5,103770,1.0,14,0,10.0,2,10,0,2,2.0,3.0,3.0,3,3,7.516973022405122,0.2697435010435166,18,11,10.001920438957477,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
34,0,14,2,2555,0,1,22350,2.0,14,1,9.0,2,5,1,0,3.0,4.0,3.0,3,3,8.095313852813852,0.3170144046426037,30,140,9.994949494949493,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
29,0,5,5,2556,0,1,105020,3.0,12,0,11.0,4,3,1,2,4.0,1.0,3.0,2,3,7.075585399449036,0.32247800455379755,19,1,9.992011019283746,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
37,0,7,2,2557,1,1,20110,5.0,13,0,16.0,4,5,0,4,4.0,1.0,3.0,4,3,8.703231884057972,0.29999123891109225,31,226,10.00840579710145,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
35,0,2,1,2558,1,2,18590,0.0,25,1,4.0,2,3,0,2,4.0,2.0,3.0,2,4,10.515715105601467,0.28871797416505735,19,242,10.040977961432509,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
45,0,3,3,2559,0,2,37600,0.0,14,1,10.0,2,9,3,8,2.0,4.0,2.0,2,3,7.114031279178338,0.30005722215975306,23,1,9.973389355742299,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
36,0,5,3,2560,0,4,177790,1.0,17,1,10.0,5,10,0,8,2.0,4.0,2.0,1,3,6.537147667147667,0.3177201358565419,30,0,9.99126984126984,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
40,0,3,3,2561,1,1,68330,2.0,13,0,22.0,3,19,11,16,1.0,1.0,3.0,3,3,6.808731725146199,0.3070743048226972,33,0,9.988669590643276,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
26,0,26,2,2562,1,2,68120,1.0,13,0,1.0,2,1,1,0,2.0,3.0,2.0,2,3,9.306218303365606,0.3097043712220139,20,241,9.9902489626556,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
27,0,4,3,2563,1,2,51710,0.0,20,1,9.0,1,8,0,7,1.0,3.0,2.0,2,4,7.593683261183261,0.30195312087027004,30,20,9.9979797979798,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
48,0,2,3,2564,1,2,197400,3.0,14,0,24.0,2,22,4,7,4.0,4.0,3.0,4,3,7.185576131687243,0.31384407650949747,18,0,9.981618655692728,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
44,0,1,2,2565,1,4,187110,2.0,12,1,10.0,0,2,2,2,2.0,1.0,3.0,3,3,7.078182471264368,0.28898876684911873,29,0,9.998563218390807,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
34,1,27,2,2566,0,1,36920,1.0,12,1,5.0,5,5,3,0,4.0,1.0,3.0,3,3,10.21411495911496,0.3028412638953126,30,231,9.984632034632034,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
56,1,1,2,2567,0,5,25590,1.0,21,0,5.0,3,4,1,0,1.0,4.0,3.0,3,4,6.8956180555555555,0.3163154814975675,21,0,9.985000000000001,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
36,0,13,3,2568,0,3,25170,2.0,14,0,12.0,3,4,1,3,3.0,2.0,1.0,3,3,7.319204331450094,0.2603613321264995,25,3,10.031426553672318,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
41,0,5,3,2569,0,1,66230,5.0,18,0,14.0,3,5,1,4,3.0,2.0,3.0,3,3,6.396317358130664,0.29606284074345884,28,0,9.99363376251788,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
42,0,7,3,2570,0,2,182650,9.0,12,1,18.0,4,13,5,7,3.0,1.0,4.0,3,3,7.415789855072464,0.31377893951696817,31,9,9.954492753623189,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
31,0,9,4,2571,0,1,161240,2.0,23,1,8.0,2,5,1,4,3.0,4.0,3.0,2,4,8.317417480241748,0.2884127470182852,22,204,9.98647140864714,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
34,0,8,1,2572,0,3,25850,3.0,12,0,9.0,5,4,0,1,4.0,4.0,2.0,3,3,9.213606557377048,0.275064206855625,17,244,10.006352459016393,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
31,0,25,2,2573,0,3,182130,8.0,21,2,4.0,3,2,2,2,1.0,3.0,2.0,4,4,6.783251705653021,0.30641399199703284,33,0,10.015131578947368,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
26,0,16,2,2574,1,2,83800,0.0,14,0,8.0,3,7,7,7,3.0,4.0,3.0,4,3,6.094803383630544,0.30024468935707477,18,0,10.00644718792867,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
45,0,8,4,2575,0,2,29940,4.0,18,1,12.0,2,4,0,3,2.0,3.0,3.0,3,3,7.7881630086877,0.30226528308569084,18,57,9.976063100137175,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
33,0,1,3,2576,0,5,12230,1.0,13,1,10.0,3,10,0,9,2.0,3.0,2.0,3,3,6.3669327731092435,0.30293715594122017,23,0,9.961834733893559,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
28,0,8,3,2577,1,4,11180,1.0,11,0,7.0,3,7,0,7,3.0,4.0,3.0,3,3,10.595948195030473,0.29151626439870304,24,237,9.99535864978903,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
29,1,2,4,2578,1,2,28750,1.0,11,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3,6.79014344262295,0.3052084536257431,17,0,9.986953551912569,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
39,0,8,5,2579,0,2,188240,6.0,19,1,10.0,4,3,1,2,1.0,3.0,3.0,3,3,6.2782693236714975,0.291697687167053,31,0,10.016304347826088,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
27,0,3,2,2580,1,2,135770,1.0,12,1,6.0,2,5,1,2,2.0,2.0,2.0,3,3,7.282654195011339,0.3074603643821791,16,3,10.008163265306122,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
34,0,9,4,2581,0,2,26250,1.0,12,3,16.0,4,15,6,11,3.0,4.0,3.0,3,3,8.898696493624774,0.2918799261429624,17,244,9.998975409836065,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
28,1,25,3,2582,1,1,187890,3.0,16,1,6.0,4,2,2,2,4.0,3.0,3.0,3,3,9.392832403533241,0.3295062493677579,22,239,9.995955369595537,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
47,0,1,4,2583,1,1,45380,8.0,11,0,16.0,3,8,1,7,3.0,2.0,4.0,3,3,5.995739568682607,0.28394058630411295,24,0,10.012306610407876,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
56,0,4,3,2584,0,2,198470,4.0,14,0,6.0,6,0,0,0,4.0,1.0,3.0,3,3,7.906703783524904,0.3054734469556829,29,86,9.98354885057471,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
39,0,1,3,2585,0,1,105120,1.0,12,1,10.0,2,10,7,9,1.0,1.0,3.0,3,3,7.018032693187013,0.2896898587268027,18,0,10.008916323731139,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
38,0,4,2,2586,0,1,44440,1.0,13,0,20.0,2,20,0,7,4.0,2.0,3.0,3,3,10.800123716153127,0.30545379159823594,23,238,9.988095238095237,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
58,0,5,3,2587,1,5,21540,4.0,21,1,29.0,3,1,0,0,4.0,4.0,2.0,3,4,9.88089598108747,0.2958341409101821,26,235,9.960212765957445,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
32,1,9,3,2588,1,2,191900,3.0,17,1,8.0,2,4,0,3,1.0,3.0,3.0,3,3,10.220263593380615,0.29286649011359384,26,235,9.988723404255317,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
38,0,3,4,2589,0,1,44900,2.0,21,1,10.0,1,5,0,3,2.0,4.0,4.0,3,4,7.61587962962963,0.2685281508609681,21,17,9.986180555555556,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
49,0,11,4,2590,1,2,35060,3.0,11,1,28.0,4,5,4,3,2.0,4.0,3.0,2,3,6.336143790849673,0.3048127947021342,23,0,9.982422969187676,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
42,0,1,3,2591,0,1,23720,3.0,12,1,14.0,3,0,0,0,2.0,4.0,3.0,3,3,8.703656028368794,0.30727681996118195,26,231,9.99063829787234,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
27,1,8,1,2592,1,4,102310,1.0,13,1,1.0,2,1,0,0,1.0,2.0,3.0,3,3,6.4536290708812265,0.301304468701908,29,0,9.980387931034482,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
35,0,25,1,2593,1,1,54100,0.0,18,0,6.0,4,5,0,4,2.0,1.0,1.0,3,3,6.594681026365348,0.30351206632599864,25,0,9.973305084745762,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
28,0,21,1,2594,1,3,79780,1.0,16,2,5.0,2,5,1,4,3.0,3.0,2.0,3,3,6.666081999029597,0.3129777577572255,32,0,9.997307132459971,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
31,0,23,1,2595,1,1,38670,1.0,11,1,4.0,4,4,2,3,3.0,1.0,4.0,4,3,9.782472565157748,0.29859783408971385,18,243,10.06207133058985,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
36,0,1,3,2596,1,2,28380,1.0,19,2,5.0,5,5,0,2,1.0,2.0,3.0,1,3,7.088763888888889,0.2951472600612258,21,0,9.99590277777778,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
34,0,2,3,2597,1,4,46950,1.0,16,1,14.0,2,14,2,1,1.0,4.0,2.0,3,3,5.997830459770115,0.2993204427110979,29,0,9.980100574712644,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
34,0,19,3,2598,0,1,33390,1.0,16,0,9.0,2,8,1,1,4.0,3.0,2.0,2,3,6.761289351851853,0.3145151362052507,21,0,9.987777777777778,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
26,0,2,2,2599,1,2,20800,0.0,13,0,8.0,6,7,7,6,3.0,1.0,2.0,4,3,6.794783406754772,0.30907623910826065,34,0,10.00389133627019,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
29,0,2,4,2600,1,2,20960,0.0,22,0,6.0,2,5,0,2,1.0,1.0,2.0,4,4,7.750866858237549,0.3227726627714543,29,46,10.016522988505745,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
32,0,3,1,2601,1,3,62090,5.0,17,1,9.0,5,5,1,2,3.0,4.0,3.0,4,3,6.60344301382928,0.29471911531447387,28,0,9.976824034334763,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
31,0,25,5,2602,0,2,180610,1.0,14,1,10.0,2,10,8,7,4.0,1.0,3.0,3,3,6.878268247326825,0.30798111358307906,22,0,9.970571827057181,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
28,1,7,5,2603,0,2,171230,5.0,15,1,6.0,2,4,0,3,3.0,4.0,2.0,2,3,6.2911647591797815,0.31140596184934477,28,0,10.024320457796854,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
38,0,9,2,2604,1,3,23720,4.0,12,0,20.0,3,1,0,0,1.0,1.0,2.0,2,3,7.1801578822412155,0.32413769674620735,27,2,9.982336182336184,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
35,0,5,3,2605,1,2,48830,1.0,18,1,10.0,1,10,0,9,3.0,4.0,3.0,1,3,8.805177083333335,0.29625211291876785,21,239,9.952013888888889,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
27,0,2,3,2606,0,1,39040,1.0,15,0,7.0,2,7,0,7,4.0,4.0,3.0,3,3,7.9143746993747,0.2944704103018739,30,97,10.041847041847044,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
32,0,8,1,2607,0,2,46270,8.0,17,1,8.0,2,1,0,0,4.0,4.0,3.0,2,3,7.296955828779598,0.30743036855746964,17,6,10.017076502732241,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
31,1,2,1,2608,1,3,70940,1.0,14,1,10.0,2,10,0,8,1.0,4.0,3.0,3,3,10.304995291902072,0.30611735690824043,25,236,9.986440677966101,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
53,1,18,3,2609,1,1,34230,6.0,15,1,15.0,4,2,2,2,1.0,1.0,2.0,3,3,10.803005910165485,0.28939315174979996,26,235,10.014397163120567,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
54,0,14,3,2610,1,3,66740,3.0,17,1,9.0,2,4,2,3,1.0,3.0,2.0,3,3,7.91128699660359,0.29928232463664917,32,89,9.982678311499274,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
33,0,2,4,2611,0,4,168800,1.0,14,3,9.0,2,9,2,8,4.0,3.0,3.0,3,3,7.88844228927203,0.32504574183128865,29,80,9.97837643678161,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
43,0,3,3,2612,1,1,90940,1.0,12,1,10.0,0,10,0,9,1.0,3.0,3.0,3,3,7.4919927536231885,0.29905001541795706,31,10,10.02304347826087,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
38,0,2,5,2613,0,4,84460,0.0,14,0,7.0,3,6,1,2,4.0,2.0,3.0,2,3,8.016118084611808,0.3117075645492231,22,121,10.01534170153417,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
55,0,9,3,2614,1,2,119160,4.0,15,1,35.0,3,10,1,4,3.0,2.0,3.0,2,3,8.237924285044539,0.3069523112726164,24,186,9.995780590717299,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
31,0,6,3,2615,1,1,45340,1.0,13,0,1.0,2,1,0,0,4.0,4.0,3.0,3,3,10.80042699724518,0.2860755158790503,19,242,9.989118457300275,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
39,0,4,3,2616,1,2,98520,0.0,12,1,21.0,5,20,11,10,2.0,1.0,3.0,2,3,6.100789894833105,0.2805635994591957,18,0,10.001440329218106,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
42,0,10,4,2617,0,2,61510,1.0,13,1,20.0,3,20,3,7,4.0,3.0,3.0,3,3,6.5954124940391035,0.327943623316837,28,0,9.99527896995708,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
31,0,14,2,2618,1,2,23020,4.0,14,0,13.0,3,11,4,8,3.0,3.0,4.0,3,3,6.112748665696263,0.2973285466197554,32,0,10.010480349344979,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
54,0,1,3,2619,0,2,23620,6.0,13,1,9.0,2,5,1,4,3.0,1.0,3.0,4,3,10.46367270531401,0.31179265284502977,31,230,9.995942028985507,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
24,0,5,4,2620,1,1,178610,1.0,11,2,4.0,5,4,1,2,2.0,3.0,2.0,1,3,6.87842056932966,0.2796449899699045,19,0,10.00309917355372,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
23,0,7,3,2621,1,2,191870,1.0,11,1,5.0,2,5,1,4,4.0,4.0,4.0,3,3,6.989227053140097,0.2785760322613137,31,0,9.985797101449277,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
40,0,21,3,2622,0,3,197170,1.0,21,0,10.0,1,10,9,4,4.0,3.0,4.0,2,4,7.8108961352657005,0.2994974227130334,31,59,10.009057971014494,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
40,0,8,1,2623,0,5,35440,3.0,18,3,15.0,3,11,5,10,2.0,2.0,3.0,2,3,6.205795297372061,0.27100622833756416,20,0,9.99792531120332,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
25,0,20,5,2624,0,2,85000,4.0,12,0,6.0,2,2,1,2,3.0,2.0,3.0,3,3,6.186274717514125,0.28049475450722144,25,0,10.015324858757063,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
30,0,20,4,2625,1,2,46610,1.0,11,0,12.0,3,12,1,7,4.0,2.0,2.0,2,3,6.082886122637159,0.2924345751679046,20,0,10.015352697095436,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
25,0,7,2,2626,1,5,41030,6.0,15,1,7.0,2,2,0,2,4.0,3.0,2.0,3,3,10.186044685990339,0.3034966137675703,31,230,9.990869565217391,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
47,0,1,4,2627,1,2,42490,2.0,13,1,25.0,2,17,12,11,1.0,3.0,3.0,2,3,7.804060283687942,0.3066526716164745,26,68,9.991063829787233,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
33,0,1,3,2628,1,2,140260,1.0,12,0,1.0,4,1,0,0,2.0,3.0,2.0,3,3,6.20551536643026,0.3396875829610236,26,0,10.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
38,0,19,3,2629,0,2,68930,0.0,17,0,16.0,3,15,5,8,4.0,2.0,3.0,3,3,7.887488473951129,0.2875024275176312,20,92,9.97420470262794,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
31,0,10,4,2630,0,3,61250,0.0,13,1,3.0,3,2,1,2,1.0,3.0,3.0,3,3,7.20173928077455,0.2993298888724652,20,0,10.031881051175658,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
38,0,1,4,2631,1,2,36690,2.0,19,0,10.0,2,8,7,7,1.0,3.0,3.0,3,3,6.505002286236854,0.324565377720281,18,0,9.998971193415638,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
42,0,6,3,2632,1,2,100080,6.0,19,1,9.0,3,4,1,2,4.0,1.0,2.0,1,3,9.820030473511489,0.2929539005483004,24,237,9.99099859353024,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
41,0,2,2,2633,1,1,23870,3.0,17,1,12.0,1,5,1,0,4.0,4.0,3.0,1,3,7.692067510548523,0.2971110267743748,24,43,10.003727144866387,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
47,0,21,2,2634,1,1,46390,0.0,11,1,14.0,2,13,5,12,3.0,2.0,1.0,2,3,7.175159752026706,0.29623630149837893,28,0,10.02525035765379,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
35,0,4,3,2635,1,2,78980,7.0,15,0,5.0,2,2,2,2,4.0,3.0,3.0,2,3,10.434484618916436,0.31329221694241133,19,242,10.027548209366392,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22,0,12,1,2636,1,2,25340,0.0,11,0,4.0,1,3,1,2,4.0,3.0,4.0,3,3,6.435723593964335,0.29057431222240954,18,0,10.03662551440329,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
35,0,9,3,2637,0,2,131420,1.0,25,2,10.0,4,10,0,8,2.0,3.0,3.0,3,4,8.021547281323876,0.3004723568386353,26,126,9.997021276595746,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
33,0,3,4,2638,1,3,16110,0.0,14,0,10.0,2,9,8,1,2.0,4.0,3.0,2,3,9.09485935302391,0.3191363900099806,24,237,9.997327707454291,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
32,0,3,2,2639,1,3,53630,1.0,13,0,6.0,4,6,4,1,3.0,2.0,3.0,3,3,7.001826878745966,0.26361032862807043,20,0,10.02607192254495,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
40,0,1,4,2640,1,2,50710,8.0,17,1,8.0,3,1,0,0,1.0,4.0,2.0,2,3,6.184851394604481,0.30154127345089804,18,0,9.980932784636488,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
32,0,1,2,2641,1,3,136950,0.0,13,0,3.0,3,2,2,2,2.0,2.0,3.0,3,3,6.001692028985507,0.30978375839816435,31,0,10.002028985507248,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
39,0,4,4,2642,1,1,134020,7.0,14,1,18.0,1,7,1,7,1.0,4.0,3.0,3,3,8.016600694444444,0.2956157829562534,21,127,9.987708333333334,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
38,0,20,4,2643,0,2,20290,3.0,11,1,20.0,3,18,1,11,2.0,3.0,3.0,2,3,8.024595410628018,0.29709761105259513,31,123,9.997536231884057,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
32,0,18,3,2644,1,2,63770,1.0,12,2,14.0,3,14,5,7,3.0,4.0,3.0,3,3,7.8913028007346195,0.2845194426593334,19,87,10.00241046831956,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
37,0,1,3,2645,0,4,54290,1.0,17,1,16.0,3,16,6,8,3.0,4.0,3.0,3,3,9.417802185030217,0.3206658282558594,22,239,9.975523012552303,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
25,0,2,4,2646,0,2,27850,0.0,21,0,6.0,2,5,0,4,1.0,3.0,2.0,3,4,8.030438218390804,0.2944479819341125,29,129,9.993821839080459,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
52,0,2,4,2647,1,1,46140,2.0,16,1,16.0,3,9,0,0,1.0,4.0,2.0,3,3,6.812064471879286,0.30138276328002755,18,0,9.99883401920439,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
44,0,8,1,2648,0,1,26100,6.0,15,0,6.0,2,4,1,2,2.0,4.0,3.0,3,3,10.769022131887986,0.3111889193469221,15,246,9.983062330623305,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
21,0,10,5,2649,1,3,66870,1.0,19,3,2.0,0,2,1,2,3.0,1.0,3.0,3,3,8.209698275862069,0.2908143644790649,29,179,9.979597701149425,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
39,0,3,4,2650,0,2,47240,2.0,12,1,21.0,4,6,1,3,4.0,4.0,2.0,4,3,6.314996312684366,0.3058750579627848,35,0,9.997050147492624,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
23,1,2,4,2651,0,2,61790,1.0,11,0,1.0,3,1,1,0,4.0,1.0,2.0,3,3,7.9576430615164515,0.2995844769155161,28,106,9.96173104434907,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
36,0,24,3,2652,0,2,61200,0.0,19,0,10.0,2,9,3,4,1.0,4.0,3.0,3,3,7.830423338185346,0.30073665463153987,32,61,9.992940320232895,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
36,0,16,1,2653,1,2,105960,7.0,15,0,18.0,3,4,0,2,4.0,2.0,3.0,2,3,7.825021008403361,0.31716856402307414,23,69,10.00294117647059,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
56,0,8,1,2654,1,1,54670,1.0,20,0,13.0,6,13,1,9,3.0,3.0,2.0,2,4,6.620111585944919,0.29628020703675517,27,0,9.99928774928775,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
29,1,9,4,2655,1,2,29960,9.0,25,0,4.0,4,2,2,2,1.0,4.0,4.0,3,4,10.876961134954698,0.30235845640772946,28,233,9.977253218884119,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
42,0,17,1,2656,1,3,99980,5.0,24,2,24.0,3,22,4,14,1.0,3.0,2.0,2,4,7.3782815442561205,0.31034767218749043,25,5,10.011158192090395,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
56,1,10,4,2657,1,2,40780,8.0,24,1,14.0,3,10,9,8,4.0,3.0,1.0,3,4,6.812821327683616,0.2644911934456065,25,0,9.987570621468926,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
41,0,13,4,2658,0,1,109200,0.0,15,1,21.0,3,20,0,10,1.0,2.0,3.0,4,3,7.812496468926554,0.27713432031278146,25,57,9.988064971751413,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
34,0,1,3,2659,0,1,62320,1.0,13,1,8.0,3,8,1,7,4.0,3.0,3.0,3,3,7.357590187590187,0.30354347992674047,30,5,10.016522366522366,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
36,0,1,1,2660,0,1,132470,1.0,14,0,15.0,3,15,11,11,4.0,4.0,2.0,3,3,7.69374655647383,0.28314425460380765,19,35,10.011501377410468,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
41,0,1,5,2661,1,1,40810,2.0,13,0,14.0,3,5,0,4,3.0,2.0,3.0,3,3,7.083069561157797,0.3449071681477621,23,1,9.985504201680673,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
32,0,9,4,2662,0,2,57690,1.0,11,0,4.0,3,4,1,2,4.0,1.0,3.0,3,3,6.697839896858884,0.31287711977471344,24,0,9.998241912798873,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
35,0,16,3,2663,0,2,23940,1.0,16,1,9.0,3,9,1,7,3.0,4.0,3.0,3,3,10.486130705394192,0.2885282971458218,20,241,9.994951590594745,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
